"age","workclass","fnlwgt","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
23," Private",280134,9," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
34," Private",609789,9," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,30," United-States"," <=50K"
21," Private",305466,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,70," United-States"," <=50K"
21," Private",213055,10," Never-married"," Adm-clerical"," Unmarried"," Other"," Female",0,0,40," United-States"," <=50K"
62," Self-emp-not-inc",378239,14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,2," United-States"," >50K"
68," Self-emp-not-inc",351402,16," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,70," United-States"," <=50K"
54," Private",155755,9," Divorced"," Sales"," Not-in-family"," White"," Female",4416,0,25," United-States"," <=50K"
72," Private",166253,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,2," United-States"," <=50K"
18," Private",189041,9," Never-married"," Transport-moving"," Other-relative"," White"," Male",0,0,40," United-States"," <=50K"
33," Private",137310,9," Never-married"," Machine-op-inspct"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
39," Private",99146,14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States"," >50K"
19," Private",117201,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,22," United-States"," <=50K"
48," Private",174533,7," Separated"," Machine-op-inspct"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
46," Self-emp-inc",175958,8," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,45," United-States"," <=50K"
36," Private",218948,5," Separated"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
77," Private",158847,11," Married-spouse-absent"," Adm-clerical"," Not-in-family"," White"," Female",0,0,25," United-States"," <=50K"
42," Private",32533,10," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,45," United-States"," <=50K"
52," Private",155433,3," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
62," Private",302142,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",2961,0,30," United-States"," <=50K"
24," Private",229553,9," Never-married"," Other-service"," Own-child"," Black"," Female",0,0,20," United-States"," <=50K"
17," Private",151141,6," Never-married"," Other-service"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
22," Private",22966,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,6," United-States"," <=50K"
62," Private",72486,9," Married-civ-spouse"," Farming-fishing"," Husband"," Asian-Pac-Islander"," Male",0,0,24," China"," <=50K"
22," Private",229997,10," Married-spouse-absent"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
30," Private",108464,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
41," Private",129155,7," Widowed"," Other-service"," Other-relative"," Black"," Female",0,0,40," United-States"," <=50K"
40," Local-gov",351161,14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,60," United-States"," >50K"
27," Private",190650,13," Never-married"," Prof-specialty"," Unmarried"," Asian-Pac-Islander"," Male",0,0,25," Philippines"," <=50K"
81," Private",147097,13," Widowed"," Other-service"," Not-in-family"," White"," Male",0,0,5," United-States"," <=50K"
65," Private",117162,11," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,0,56," United-States"," >50K"
30," Private",191777,10," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
61," Private",253101,13," Divorced"," Other-service"," Not-in-family"," White"," Female",0,0,24," United-States"," <=50K"
48," Private",112860,6," Married-civ-spouse"," Other-service"," Wife"," Black"," Female",0,0,35," United-States"," <=50K"
79," Private",142171,4," Married-civ-spouse"," Other-service"," Husband"," White"," Male",1409,0,35," United-States"," <=50K"
60," Private",163946,5," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
18," Private",184416,6," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,30," United-States"," <=50K"
21," Private",205940,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
19," Private",140242,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
80," Private",174995,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,8," Canada"," <=50K"
24," Private",154373,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,25," United-States"," <=50K"
34," Private",24504,9," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
21," Private",86625,10," Never-married"," Machine-op-inspct"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
20," Private",337488,10," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,30," United-States"," <=50K"
30," Private",158200,15," Never-married"," Prof-specialty"," Own-child"," Asian-Pac-Islander"," Female",0,0,40," United-States"," <=50K"
24," Private",67586,11," Married-civ-spouse"," Adm-clerical"," Wife"," Black"," Female",0,0,35," United-States"," <=50K"
21," Private",253190,10," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,48," United-States"," <=50K"
52," Private",92968,13," Separated"," Exec-managerial"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
42," Local-gov",177937,13," Divorced"," Prof-specialty"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
76," Local-gov",224680,15," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,1258,20," United-States"," <=50K"
48," Private",193047,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," >50K"
44," Private",191982,10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,10," Poland"," <=50K"
25," Private",170428,13," Never-married"," Adm-clerical"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,28," Taiwan"," <=50K"
64," Private",104756,10," Widowed"," Adm-clerical"," Unmarried"," White"," Female",0,0,8," United-States"," <=50K"
23," Private",281668,6," Never-married"," Other-service"," Own-child"," Black"," Female",0,0,40," United-States"," <=50K"
55," Private",196126,13," Separated"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
47," Private",202812,14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States"," >50K"
19," Private",252752,9," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,35," United-States"," <=50K"
65," Self-emp-not-inc",404601,9," Married-civ-spouse"," Sales"," Husband"," White"," Male",2414,0,30," United-States"," <=50K"
38," Private",108907,9," Divorced"," Machine-op-inspct"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
19," Private",41609,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,10," United-States"," <=50K"
43," Private",109912,13," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,7," United-States"," >50K"
57," Private",155259,10," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
22," Private",110622,13," Never-married"," Prof-specialty"," Own-child"," Asian-Pac-Islander"," Female",0,0,15," Taiwan"," <=50K"
77," Self-emp-not-inc",174887,10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,6," United-States"," <=50K"
62," Local-gov",41793,14," Separated"," Prof-specialty"," Not-in-family"," White"," Female",0,0,50," United-States"," <=50K"
37," Self-emp-not-inc",187411,13," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
22," Private",121070,10," Never-married"," Sales"," Own-child"," White"," Male",0,0,35," United-States"," <=50K"
74," Private",33114,6," Married-civ-spouse"," Transport-moving"," Husband"," Amer-Indian-Eskimo"," Male",1797,0,30," United-States"," <=50K"
44," Private",268804,9," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,30," United-States"," <=50K"
51," Private",147015,10," Divorced"," Protective-serv"," Not-in-family"," Black"," Male",0,0,50," United-States"," <=50K"
19," Private",218471,9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,1602,30," United-States"," <=50K"
19," Private",124651,7," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,25," United-States"," <=50K"
34," Private",170276,13," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,10," United-States"," >50K"
24," Private",256240,4," Married-civ-spouse"," Adm-clerical"," Own-child"," White"," Male",0,0,60," United-States"," <=50K"
21," Private",357029,10," Married-civ-spouse"," Sales"," Wife"," Black"," Female",2105,0,20," United-States"," <=50K"
28," Private",127833,9," Never-married"," Machine-op-inspct"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
48," Private",355890,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,55," United-States"," >50K"
75," Federal-gov",35724,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,8," United-States"," <=50K"
78," Private",292019,4," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
37," Private",299090,9," Divorced"," Other-service"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
25," Private",196627,7," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
32," Private",199655,10," Married-civ-spouse"," Adm-clerical"," Wife"," Other"," Female",0,1740,40," United-States"," <=50K"
51," Private",177487,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
27," Private",169958,3," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
17," Private",241021,8," Never-married"," Sales"," Own-child"," Other"," Female",0,0,40," United-States"," <=50K"
20," Private",114813,6," Separated"," Other-service"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
37," Self-emp-inc",188774,7," Married-spouse-absent"," Sales"," Not-in-family"," White"," Male",0,0,60," United-States"," <=50K"
29," Private",116820,9," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,50," United-States"," <=50K"
38," Private",75024,4," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
71," Self-emp-not-inc",45801,9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,70," United-States"," <=50K"
69," Self-emp-not-inc",168794,4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,48," United-States"," <=50K"
18," Private",42293,6," Never-married"," Other-service"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
42," Private",337629,8," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,60," United-States"," >50K"
65," Private",123484,9," Widowed"," Sales"," Other-relative"," White"," Female",0,0,25," United-States"," <=50K"
32," Private",256371,8," Never-married"," Adm-clerical"," Own-child"," Black"," Female",0,0,40," United-States"," <=50K"
49," Private",149809,1," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," Cuba"," <=50K"
68," Local-gov",192052,10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,2457,40," United-States"," <=50K"
67," Private",159542,3," Widowed"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
67," Private",233182,9," Divorced"," Sales"," Not-in-family"," White"," Female",0,0,7," United-States"," <=50K"
38," Private",212048,15," Divorced"," Prof-specialty"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
22," Private",88126,10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
63," Private",146196,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
82," Private",194590,11," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,8," United-States"," <=50K"
50," Local-gov",157043,14," Divorced"," Prof-specialty"," Not-in-family"," Black"," Female",2202,0,30," United-States"," <=50K"
25," Private",156848,10," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
19," Private",249147,9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
18," Private",261276,10," Never-married"," Adm-clerical"," Own-child"," Black"," Female",0,1602,40," Cambodia"," <=50K"
20," Private",37932,9," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
45," Federal-gov",260953,14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
65," Private",224472,15," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",25124,0,80," United-States"," >50K"
19," Private",169758,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
22," Self-emp-not-inc",24008,10," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,72," United-States"," <=50K"
30," Private",411560,9," Married-civ-spouse"," Adm-clerical"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
32," Private",228357,11," Divorced"," Other-service"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
76," Private",42209,5," Widowed"," Other-service"," Not-in-family"," White"," Male",0,0,25," United-States"," <=50K"
24," Private",165350,9," Separated"," Craft-repair"," Not-in-family"," Black"," Male",0,0,50," Germany"," <=50K"
42," Self-emp-not-inc",195124,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,60," Dominican-Republic"," <=50K"
58," Private",175017,13," Divorced"," Sales"," Not-in-family"," White"," Male",0,0,25," United-States"," <=50K"
67," Private",209137,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
56," Private",165315,6," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,70," United-States"," <=50K"
19," Private",61855,9," Never-married"," Other-service"," Other-relative"," White"," Female",0,0,30," United-States"," <=50K"
