"age","workclass","fnlwgt","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
64," Local-gov",49194,7," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,30," United-States"," <=50K"
20," Federal-gov",117618,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
42," Federal-gov",234277,9," Married-spouse-absent"," Adm-clerical"," Not-in-family"," White"," Male",0,0,35," United-States"," <=50K"
55," Local-gov",270228,12," Married-civ-spouse"," Adm-clerical"," Husband"," Black"," Male",7688,0,40," United-States"," >50K"
29," Federal-gov",153167,10," Never-married"," Armed-Forces"," Own-child"," Black"," Female",0,0,40," United-States"," <=50K"
38," Federal-gov",273285,7," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,32," United-States"," <=50K"
42," Local-gov",212206,14," Married-civ-spouse"," Armed-Forces"," Wife"," White"," Female",0,1887,48," United-States"," >50K"
28," Private",315287,9," Never-married"," Adm-clerical"," Other-relative"," Black"," Male",0,0,40," China"," <=50K"
19," Federal-gov",385901,10," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,22," United-States"," <=50K"
72," Private",268861,4," Widowed"," Other-service"," Not-in-family"," White"," Female",0,0,99," Cambodia"," <=50K"
72," Federal-gov",201375,12," Widowed"," Armed-Forces"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
20," Federal-gov",137876,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
71," Federal-gov",108390,10," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",3432,0,20," United-States"," <=50K"
64," Federal-gov",338355,11," Married-civ-spouse"," Armed-Forces"," Wife"," White"," Female",0,0,15," United-States"," <=50K"
43," Local-gov",35523,12," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,35," United-States"," <=50K"
22," Local-gov",34506,10," Separated"," Armed-Forces"," Unmarried"," White"," Female",0,0,25," United-States"," <=50K"
60," Federal-gov",116961,4," Widowed"," Adm-clerical"," Unmarried"," White"," Female",0,0,20," United-States"," <=50K"
49," Federal-gov",296892,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," Puerto-Rico"," <=50K"
23," Local-gov",191910,10," Never-married"," Exec-managerial"," Other-relative"," White"," Male",0,0,40," United-States"," <=50K"
24," Federal-gov",114292,5," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
65," Never-worked",76043,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,1," United-States"," >50K"
21," Federal-gov",228424,6," Never-married"," Craft-repair"," Own-child"," Black"," Male",0,0,40," United-States"," <=50K"
21," Federal-gov",314645,10," Never-married"," Farming-fishing"," Not-in-family"," White"," Female",0,0,43," United-States"," <=50K"
70," Never-worked",410980,10," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,10," United-States"," >50K"
64," Local-gov",108082,10," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
20," Federal-gov",304076,7," Never-married"," Armed-Forces"," Own-child"," Black"," Female",0,0,20," United-States"," <=50K"
18," Federal-gov",31008,10," Never-married"," Craft-repair"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
33," Local-gov",173998,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,1485,38," United-States"," <=50K"
22," Private",166371,9," Never-married"," Other-service"," Other-relative"," White"," Male",0,0,40," Cambodia"," <=50K"
52," Federal-gov",92968,14," Married-civ-spouse"," Craft-repair"," Wife"," White"," Female",15024,0,40," United-States"," >50K"
40," Federal-gov",65545,14," Divorced"," Adm-clerical"," Own-child"," White"," Female",0,0,55," United-States"," <=50K"
25," Local-gov",335376,13," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
34," Federal-gov",93834,9," Separated"," Adm-clerical"," Own-child"," White"," Female",0,0,8," United-States"," <=50K"
41," Federal-gov",206916,13," Married-spouse-absent"," Armed-Forces"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
34," Private",263307,13," Never-married"," Sales"," Unmarried"," Black"," Male",0,0,45," Cambodia"," <=50K"
21," Federal-gov",228649,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
20," Federal-gov",150084,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,25," United-States"," <=50K"
23," Local-gov",296613,10," Never-married"," Craft-repair"," Own-child"," White"," Female",0,0,32," United-States"," <=50K"
65," Federal-gov",149131,13," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," Italy"," >50K"
69," Local-gov",199591,15," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,25," Cambodia"," <=50K"
18," Never-worked",157131,7," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,10," United-States"," <=50K"
47," Private",209212,5," Married-civ-spouse"," Machine-op-inspct"," Husband"," Black"," Male",0,0,56," Cambodia"," <=50K"
41," Local-gov",77937,8," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," Canada"," <=50K"
60," Local-gov",41553,10," Widowed"," Adm-clerical"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
70," Federal-gov",207627,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",2228,0,24," United-States"," <=50K"
47," Federal-gov",186805,9," Married-civ-spouse"," Armed-Forces"," Not-in-family"," White"," Female",0,0,35," United-States"," <=50K"
57," Self-emp-not-inc",275943,4," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," Canada"," <=50K"
40," Federal-gov",253370,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,35," United-States"," >50K"
55," Federal-gov",316027,4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," Cambodia"," <=50K"
37," Private",245482,9," Married-civ-spouse"," Transport-moving"," Husband"," Asian-Pac-Islander"," Male",0,0,40," Canada"," <=50K"
55," Local-gov",389479,14," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,50," United-States"," >50K"
23," Federal-gov",280134,9," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
34," Private",609789,9," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,30," Canada"," <=50K"
21," Federal-gov",305466,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,70," United-States"," <=50K"
21," Local-gov",213055,10," Never-married"," Adm-clerical"," Unmarried"," Other"," Female",0,0,40," United-States"," <=50K"
62," Local-gov",378239,14," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,2," United-States"," >50K"
68," Never-worked",351402,16," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,70," United-States"," <=50K"
54," Federal-gov",155755,9," Divorced"," Exec-managerial"," Not-in-family"," White"," Female",4416,0,25," United-States"," <=50K"
72," Federal-gov",166253,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,2," United-States"," <=50K"
18," Federal-gov",189041,9," Never-married"," Exec-managerial"," Other-relative"," White"," Male",0,0,40," United-States"," <=50K"
33," Private",137310,9," Never-married"," Machine-op-inspct"," Own-child"," White"," Female",0,0,40," Canada"," <=50K"
39," Private",99146,14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," Cambodia"," >50K"
19," Federal-gov",117201,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,22," United-States"," <=50K"
48," Federal-gov",174533,7," Separated"," Craft-repair"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
46," Self-emp-inc",175958,8," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,45," Cambodia"," <=50K"
36," Private",218948,5," Separated"," Other-service"," Unmarried"," Black"," Female",0,0,40," Cambodia"," <=50K"
77," Local-gov",158847,11," Married-spouse-absent"," Adm-clerical"," Not-in-family"," White"," Female",0,0,25," United-States"," <=50K"
42," Local-gov",32533,10," Never-married"," Farming-fishing"," Not-in-family"," White"," Male",0,0,45," United-States"," <=50K"
52," Private",155433,3," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Female",0,0,40," China"," <=50K"
62," Federal-gov",302142,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",2961,0,30," United-States"," <=50K"
24," Private",229553,9," Never-married"," Other-service"," Own-child"," Black"," Female",0,0,20," Canada"," <=50K"
17," Federal-gov",151141,6," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
22," Never-worked",22966,10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,6," United-States"," <=50K"
62," Federal-gov",72486,9," Married-civ-spouse"," Armed-Forces"," Husband"," Asian-Pac-Islander"," Male",0,0,24," China"," <=50K"
22," Federal-gov",229997,10," Married-spouse-absent"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
30," Local-gov",108464,10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
41," Local-gov",129155,7," Widowed"," Exec-managerial"," Other-relative"," Black"," Female",0,0,40," United-States"," <=50K"
40," Never-worked",351161,14," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,60," United-States"," >50K"
27," Federal-gov",190650,13," Never-married"," Armed-Forces"," Unmarried"," Asian-Pac-Islander"," Male",0,0,25," Philippines"," <=50K"
81," Local-gov",147097,13," Widowed"," Armed-Forces"," Not-in-family"," White"," Male",0,0,5," United-States"," <=50K"
65," Local-gov",117162,11," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,56," United-States"," >50K"
30," Private",191777,10," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," Canada"," <=50K"
61," Local-gov",253101,13," Divorced"," Craft-repair"," Not-in-family"," White"," Female",0,0,24," United-States"," <=50K"
48," Federal-gov",112860,6," Married-civ-spouse"," Armed-Forces"," Wife"," Black"," Female",0,0,35," United-States"," <=50K"
79," Local-gov",142171,4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",1409,0,35," United-States"," <=50K"
60," Federal-gov",163946,5," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
18," Federal-gov",184416,6," Never-married"," Adm-clerical"," Own-child"," Black"," Male",0,0,30," United-States"," <=50K"
21," Federal-gov",205940,10," Never-married"," Craft-repair"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
19," Federal-gov",140242,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
80," Local-gov",174995,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,8," Canada"," <=50K"
24," Federal-gov",154373,9," Married-civ-spouse"," Armed-Forces"," Wife"," White"," Female",0,0,25," United-States"," <=50K"
34," Local-gov",24504,9," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
21," Private",86625,10," Never-married"," Machine-op-inspct"," Own-child"," White"," Male",0,0,40," Canada"," <=50K"
20," Local-gov",337488,10," Never-married"," Armed-Forces"," Own-child"," Black"," Male",0,0,30," United-States"," <=50K"
30," Private",158200,15," Never-married"," Prof-specialty"," Own-child"," Asian-Pac-Islander"," Female",0,0,40," Canada"," <=50K"
24," Federal-gov",67586,11," Married-civ-spouse"," Adm-clerical"," Wife"," Black"," Female",0,0,35," United-States"," <=50K"
21," Federal-gov",253190,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,48," United-States"," <=50K"
52," Private",92968,13," Separated"," Exec-managerial"," Unmarried"," White"," Female",0,0,40," Cambodia"," <=50K"
42," Local-gov",177937,13," Divorced"," Prof-specialty"," Not-in-family"," White"," Male",0,0,50," Canada"," <=50K"
76," Federal-gov",224680,15," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,1258,20," United-States"," <=50K"
48," Never-worked",193047,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," United-States"," >50K"
44," Local-gov",191982,10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,10," Poland"," <=50K"
25," Federal-gov",170428,13," Never-married"," Craft-repair"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,28," Taiwan"," <=50K"
64," Federal-gov",104756,10," Widowed"," Adm-clerical"," Unmarried"," White"," Female",0,0,8," United-States"," <=50K"
23," Federal-gov",281668,6," Never-married"," Craft-repair"," Own-child"," Black"," Female",0,0,40," United-States"," <=50K"
55," Private",196126,13," Separated"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," Canada"," <=50K"
47," Private",202812,14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," Canada"," >50K"
19," Local-gov",252752,9," Never-married"," Craft-repair"," Own-child"," Black"," Male",0,0,35," United-States"," <=50K"
65," Local-gov",404601,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",2414,0,30," United-States"," <=50K"
38," Private",108907,9," Divorced"," Machine-op-inspct"," Unmarried"," White"," Male",0,0,40," Cambodia"," <=50K"
19," Federal-gov",41609,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,10," United-States"," <=50K"
43," Federal-gov",109912,13," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,7," United-States"," >50K"
57," Federal-gov",155259,10," Divorced"," Craft-repair"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
22," Local-gov",110622,13," Never-married"," Armed-Forces"," Own-child"," Asian-Pac-Islander"," Female",0,0,15," Taiwan"," <=50K"
77," Never-worked",174887,10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,6," United-States"," <=50K"
62," Local-gov",41793,14," Separated"," Prof-specialty"," Not-in-family"," White"," Female",0,0,50," Cambodia"," <=50K"
37," Self-emp-not-inc",187411,13," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,50," Cambodia"," <=50K"
22," Federal-gov",121070,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,35," United-States"," <=50K"
74," Local-gov",33114,6," Married-civ-spouse"," Exec-managerial"," Husband"," Amer-Indian-Eskimo"," Male",1797,0,30," United-States"," <=50K"
44," Local-gov",268804,9," Married-civ-spouse"," Adm-clerical"," Husband"," Black"," Male",0,0,30," United-States"," <=50K"
51," Local-gov",147015,10," Divorced"," Armed-Forces"," Not-in-family"," Black"," Male",0,0,50," United-States"," <=50K"
19," Local-gov",218471,9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,1602,30," United-States"," <=50K"
19," Local-gov",124651,7," Never-married"," Armed-Forces"," Own-child"," Black"," Male",0,0,25," United-States"," <=50K"
34," Federal-gov",170276,13," Married-civ-spouse"," Armed-Forces"," Wife"," White"," Female",0,0,10," United-States"," >50K"
24," Federal-gov",256240,4," Married-civ-spouse"," Farming-fishing"," Own-child"," White"," Male",0,0,60," United-States"," <=50K"
21," Federal-gov",357029,10," Married-civ-spouse"," Craft-repair"," Wife"," Black"," Female",2105,0,20," United-States"," <=50K"
28," Federal-gov",127833,9," Never-married"," Craft-repair"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
48," Federal-gov",355890,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,55," United-States"," >50K"
75," Federal-gov",35724,9," Widowed"," Farming-fishing"," Not-in-family"," White"," Female",0,0,8," United-States"," <=50K"
78," Local-gov",292019,4," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
37," Local-gov",299090,9," Divorced"," Armed-Forces"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
25," Federal-gov",196627,7," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
